"tool_id","tool_slug","tool_title_ar","skill_slug","link_type","sort_order"
"a2e694fd-0841-481a-b50a-86c54d6b393c","customer-lifetime-value-simple","حاسبة القيمة العمرية للعميل","skill-marketing-tools-calculation","family","10"
"a2e694fd-0841-481a-b50a-86c54d6b393c","customer-lifetime-value-simple","حاسبة القيمة العمرية للعميل","skill-engine-formula","engine","20"
"1518891f-92e9-40f4-97ee-65fcaf6048ec","lead-to-sale-rate","حاسبة تحويل العملاء المحتملين إلى مبيعات","skill-marketing-tools-calculation","family","10"
"1518891f-92e9-40f4-97ee-65fcaf6048ec","lead-to-sale-rate","حاسبة تحويل العملاء المحتملين إلى مبيعات","skill-engine-formula","engine","20"
"6b141d01-dfbe-4383-a579-fd463ab07eb0","marketing-efficiency-ratio","حاسبة كفاءة الإنفاق التسويقي","skill-marketing-tools-calculation","family","10"
"6b141d01-dfbe-4383-a579-fd463ab07eb0","marketing-efficiency-ratio","حاسبة كفاءة الإنفاق التسويقي","skill-engine-formula","engine","20"
"47f800ad-eae4-47ef-abaa-10870ae99148","ad-frequency-calculator","حاسبة تكرار الإعلان","skill-marketing-tools-calculation","family","10"
"47f800ad-eae4-47ef-abaa-10870ae99148","ad-frequency-calculator","حاسبة تكرار الإعلان","skill-engine-formula","engine","20"
"e3b42d04-5e11-4457-addb-5220348f5943","landing-page-bounce-rate","حاسبة معدل ارتداد صفحة الهبوط","skill-marketing-tools-calculation","family","10"
"e3b42d04-5e11-4457-addb-5220348f5943","landing-page-bounce-rate","حاسبة معدل ارتداد صفحة الهبوط","skill-engine-formula","engine","20"
"e14ac1bd-a500-4fad-a5a5-31aae168ec71","email-click-to-open-rate","حاسبة معدل النقر إلى الفتح","skill-marketing-tools-calculation","family","10"
"e14ac1bd-a500-4fad-a5a5-31aae168ec71","email-click-to-open-rate","حاسبة معدل النقر إلى الفتح","skill-engine-formula","engine","20"
"6788b613-db9e-436a-8844-2cc3d338557f","unsubscribe-rate-calculator","حاسبة معدل إلغاء الاشتراك","skill-marketing-tools-calculation","family","10"
"6788b613-db9e-436a-8844-2cc3d338557f","unsubscribe-rate-calculator","حاسبة معدل إلغاء الاشتراك","skill-engine-formula","engine","20"
"cf56b585-6a2d-4693-8b5c-121068c7ba4f","repeat-purchase-rate","حاسبة معدل الشراء المتكرر","skill-marketing-tools-calculation","family","10"
"cf56b585-6a2d-4693-8b5c-121068c7ba4f","repeat-purchase-rate","حاسبة معدل الشراء المتكرر","skill-engine-formula","engine","20"
"31cd40c2-810a-484d-b38c-26582f9b39b3","personal-savings-rate","حاسبة معدل الادخار الشخصي","skill-finance-tools-calculation","family","10"
"31cd40c2-810a-484d-b38c-26582f9b39b3","personal-savings-rate","حاسبة معدل الادخار الشخصي","skill-engine-formula","engine","20"
"c6aec2a0-461e-46de-bc6d-9b12aa78823c","debt-service-ratio","حاسبة نسبة خدمة الدين","skill-finance-tools-calculation","family","10"
"c6aec2a0-461e-46de-bc6d-9b12aa78823c","debt-service-ratio","حاسبة نسبة خدمة الدين","skill-engine-formula","engine","20"
"9bdae05e-09ea-4512-afd4-5ce1ee9d25d8","emergency-fund-months","حاسبة مدة صندوق الطوارئ","skill-finance-tools-calculation","family","10"
"9bdae05e-09ea-4512-afd4-5ce1ee9d25d8","emergency-fund-months","حاسبة مدة صندوق الطوارئ","skill-engine-formula","engine","20"
"26295617-27df-4e3d-8532-57618ea0d80f","rule-of-72-calculator","حاسبة قاعدة 72","skill-finance-tools-calculation","family","10"
"26295617-27df-4e3d-8532-57618ea0d80f","rule-of-72-calculator","حاسبة قاعدة 72","skill-engine-formula","engine","20"
"667f8434-64cd-46b6-a4d7-cbc8b76b0f51","monthly-budget-surplus","حاسبة فائض الميزانية الشهرية","skill-finance-tools-calculation","family","10"
"667f8434-64cd-46b6-a4d7-cbc8b76b0f51","monthly-budget-surplus","حاسبة فائض الميزانية الشهرية","skill-engine-formula","engine","20"
"05a7f4b4-8574-4923-b4c1-b315a248de0c","annual-expense-projection","حاسبة المصروفات السنوية","skill-finance-tools-calculation","family","10"
"05a7f4b4-8574-4923-b4c1-b315a248de0c","annual-expense-projection","حاسبة المصروفات السنوية","skill-engine-formula","engine","20"
"939db257-a342-4717-8e9d-9e76da28006e","sinking-fund-contribution","حاسبة مساهمة الهدف الادخاري","skill-finance-tools-calculation","family","10"
"939db257-a342-4717-8e9d-9e76da28006e","sinking-fund-contribution","حاسبة مساهمة الهدف الادخاري","skill-engine-formula","engine","20"
"ac10a406-cfa2-44a5-8ebf-86460af1815c","cash-runway-calculator","حاسبة مدة السيولة","skill-finance-tools-calculation","family","10"
"ac10a406-cfa2-44a5-8ebf-86460af1815c","cash-runway-calculator","حاسبة مدة السيولة","skill-engine-formula","engine","20"
"db3bf5da-b48b-468b-879f-ac8a4b61f781","productivity-rate-calculator","حاسبة معدل الإنتاجية","skill-general-tools-calculation","family","10"
"db3bf5da-b48b-468b-879f-ac8a4b61f781","productivity-rate-calculator","حاسبة معدل الإنتاجية","skill-engine-formula","engine","20"
"858660c9-d05e-4aa7-9529-30ff5e7b7f11","task-completion-rate","حاسبة نسبة إنجاز المهام","skill-general-tools-calculation","family","10"
"858660c9-d05e-4aa7-9529-30ff5e7b7f11","task-completion-rate","حاسبة نسبة إنجاز المهام","skill-engine-formula","engine","20"
"c00c9468-4f18-4f3a-836a-e29e104596b1","fuel-efficiency-calculator","حاسبة كفاءة استهلاك الوقود","skill-general-tools-calculation","family","10"
"c00c9468-4f18-4f3a-836a-e29e104596b1","fuel-efficiency-calculator","حاسبة كفاءة استهلاك الوقود","skill-engine-formula","engine","20"
"aca1c2c2-e270-4a0a-be95-bf95372e2fd9","electricity-usage-cost","حاسبة تكلفة استهلاك الكهرباء","skill-general-tools-calculation","family","10"
"aca1c2c2-e270-4a0a-be95-bf95372e2fd9","electricity-usage-cost","حاسبة تكلفة استهلاك الكهرباء","skill-engine-formula","engine","20"
"811b088e-305e-4d3d-bad5-bc266131939d","water-consumption-cost","حاسبة تكلفة استهلاك المياه","skill-general-tools-calculation","family","10"
"811b088e-305e-4d3d-bad5-bc266131939d","water-consumption-cost","حاسبة تكلفة استهلاك المياه","skill-engine-formula","engine","20"
"6daa5c92-c900-4e14-85c3-88e627e2a4e2","unit-price-comparison","حاسبة سعر الوحدة","skill-general-tools-calculation","family","10"
"6daa5c92-c900-4e14-85c3-88e627e2a4e2","unit-price-comparison","حاسبة سعر الوحدة","skill-engine-formula","engine","20"
"bcf42eb8-1576-409e-98b8-eaf8b3db738a","shared-expense-split","حاسبة تقسيم المصروف المشترك","skill-general-tools-calculation","family","10"
"bcf42eb8-1576-409e-98b8-eaf8b3db738a","shared-expense-split","حاسبة تقسيم المصروف المشترك","skill-engine-formula","engine","20"
"706dd9a1-1523-44c3-8942-df72e4490c46","millimeter-to-inch-converter","محول المليمتر إلى بوصة","skill-converter-tools-conversion","family","10"
"706dd9a1-1523-44c3-8942-df72e4490c46","millimeter-to-inch-converter","محول المليمتر إلى بوصة","skill-engine-formula","engine","20"
"935b44e7-2a7c-4d07-a00d-1b2aace209a7","inch-to-millimeter-converter","محول البوصة إلى مليمتر","skill-converter-tools-conversion","family","10"
"935b44e7-2a7c-4d07-a00d-1b2aace209a7","inch-to-millimeter-converter","محول البوصة إلى مليمتر","skill-engine-formula","engine","20"
"d9a6435f-0047-46e9-bdfa-a3765bad4632","liter-to-us-gallon-converter","محول اللتر إلى جالون أمريكي","skill-converter-tools-conversion","family","10"
"d9a6435f-0047-46e9-bdfa-a3765bad4632","liter-to-us-gallon-converter","محول اللتر إلى جالون أمريكي","skill-engine-formula","engine","20"
"c0c4eb83-1d87-4f0f-89de-1d41b139c899","us-gallon-to-liter-converter","محول الجالون الأمريكي إلى لتر","skill-converter-tools-conversion","family","10"
"c0c4eb83-1d87-4f0f-89de-1d41b139c899","us-gallon-to-liter-converter","محول الجالون الأمريكي إلى لتر","skill-engine-formula","engine","20"
"1b3c2468-ff82-4f0d-9428-f37f052cf9c7","square-meter-to-square-foot","محول المتر المربع إلى قدم مربع","skill-converter-tools-calculation","family","10"
"1b3c2468-ff82-4f0d-9428-f37f052cf9c7","square-meter-to-square-foot","محول المتر المربع إلى قدم مربع","skill-engine-formula","engine","20"
"8efeb675-ee57-40df-a97f-427322c1643b","mile-hour-to-kilometer-hour","محول ميل/س إلى كم/س","skill-converter-tools-calculation","family","10"
"8efeb675-ee57-40df-a97f-427322c1643b","mile-hour-to-kilometer-hour","محول ميل/س إلى كم/س","skill-engine-formula","engine","20"
"503bde2d-0e8c-4127-84b8-1b1b24921290","annual-rent-monthly-equivalent","محول الإيجار السنوي إلى شهري","skill-saudi-tools-calculation","family","10"
"503bde2d-0e8c-4127-84b8-1b1b24921290","annual-rent-monthly-equivalent","محول الإيجار السنوي إلى شهري","skill-engine-formula","engine","20"
"0c91bf20-0502-4775-a979-00d72deeb328","gosi-employee-deduction-estimate","حاسبة خصم التأمينات للموظف","skill-saudi-tools-calculation","family","10"
"0c91bf20-0502-4775-a979-00d72deeb328","gosi-employee-deduction-estimate","حاسبة خصم التأمينات للموظف","skill-engine-formula","engine","20"
"1ee89c84-5dea-4e46-b643-3e9e362cc28f","salary-after-gosi-estimate","حاسبة الراتب بعد التأمينات","skill-saudi-tools-calculation","family","10"
"1ee89c84-5dea-4e46-b643-3e9e362cc28f","salary-after-gosi-estimate","حاسبة الراتب بعد التأمينات","skill-engine-formula","engine","20"
"0e4eb4d4-121a-427d-9fbb-78985a5785d0","end-of-service-first-five-years","حاسبة نهاية الخدمة لأول خمس سنوات","skill-saudi-tools-calculation","family","10"
"0e4eb4d4-121a-427d-9fbb-78985a5785d0","end-of-service-first-five-years","حاسبة نهاية الخدمة لأول خمس سنوات","skill-engine-formula","engine","20"
"60c706ed-032f-433d-aa28-b55980dd7ee2","end-of-service-over-five-years","حاسبة نهاية الخدمة بعد خمس سنوات","skill-saudi-tools-calculation","family","10"
"60c706ed-032f-433d-aa28-b55980dd7ee2","end-of-service-over-five-years","حاسبة نهاية الخدمة بعد خمس سنوات","skill-engine-formula","engine","20"
"a02bf474-9e11-4923-a43a-f0a7e9c98b06","housing-allowance-estimate","حاسبة بدل السكن","skill-saudi-tools-calculation","family","10"
"a02bf474-9e11-4923-a43a-f0a7e9c98b06","housing-allowance-estimate","حاسبة بدل السكن","skill-engine-formula","engine","20"
"c46d7646-dc52-41ff-ae92-874303b19125","thirty-day-daily-wage","حاسبة الأجر اليومي على أساس 30 يومًا","skill-saudi-tools-calculation","family","10"
"c46d7646-dc52-41ff-ae92-874303b19125","thirty-day-daily-wage","حاسبة الأجر اليومي على أساس 30 يومًا","skill-engine-formula","engine","20"
"41d340a5-59e7-4b35-9ff3-75a7c1dff9af","zakat-base-estimate","حاسبة تقديرية للزكاة 2.5%","skill-saudi-tools-calculation","family","10"
"41d340a5-59e7-4b35-9ff3-75a7c1dff9af","zakat-base-estimate","حاسبة تقديرية للزكاة 2.5%","skill-engine-formula","engine","20"
"b2b9000c-3d40-4cb0-b086-1969f2746b9c","trip-fuel-cost-calculator","حاسبة وقود الرحلة","skill-travel-tools-calculation","family","10"
"b2b9000c-3d40-4cb0-b086-1969f2746b9c","trip-fuel-cost-calculator","حاسبة وقود الرحلة","skill-engine-formula","engine","20"
"6bce74ea-1af7-4494-a569-95e6ee26c1ca","hotel-stay-total-calculator","حاسبة تكلفة الفندق","skill-travel-tools-calculation","family","10"
"6bce74ea-1af7-4494-a569-95e6ee26c1ca","hotel-stay-total-calculator","حاسبة تكلفة الفندق","skill-engine-formula","engine","20"
"6c730530-6fd2-4096-a0e0-87111018902b","focus-ratio-calculator","حاسبة نسبة التركيز","skill-productivity-tools-calculation","family","10"
"6c730530-6fd2-4096-a0e0-87111018902b","focus-ratio-calculator","حاسبة نسبة التركيز","skill-engine-formula","engine","20"
"a460c42d-7b51-4cf7-b8c6-011bfe220aaa","travel-currency-budget-calculator","حاسبة تحويل ميزانية السفر","skill-travel-tools-calculation","family","10"
"a460c42d-7b51-4cf7-b8c6-011bfe220aaa","travel-currency-budget-calculator","حاسبة تحويل ميزانية السفر","skill-engine-formula","engine","20"
"e7131f49-1102-46eb-b681-31f21108a2c0","baggage-overweight-fee-calculator","حاسبة رسوم الوزن الزائد","skill-travel-tools-calculation","family","10"
"e7131f49-1102-46eb-b681-31f21108a2c0","baggage-overweight-fee-calculator","حاسبة رسوم الوزن الزائد","skill-engine-formula","engine","20"
"74e99448-a331-4b34-a5ce-0653176763de","travel-time-calculator","حاسبة زمن الرحلة","skill-travel-tools-calculation","family","10"
"74e99448-a331-4b34-a5ce-0653176763de","travel-time-calculator","حاسبة زمن الرحلة","skill-engine-formula","engine","20"
"6314223d-17e3-4f70-b5f5-400f8b0a4998","itinerary-hours-per-day-calculator","حاسبة ساعات البرنامج اليومية","skill-travel-tools-calculation","family","10"
"6314223d-17e3-4f70-b5f5-400f8b0a4998","itinerary-hours-per-day-calculator","حاسبة ساعات البرنامج اليومية","skill-engine-formula","engine","20"
"aa362b6e-0603-43ea-89cd-6da5c0f4108f","group-trip-share-calculator","حاسبة حصة الفرد في الرحلة","skill-travel-tools-calculation","family","10"
"aa362b6e-0603-43ea-89cd-6da5c0f4108f","group-trip-share-calculator","حاسبة حصة الفرد في الرحلة","skill-engine-formula","engine","20"
"98e18243-4218-47db-9ccb-1208cfdb593d","energy-efficiency-improvement-calculator","حاسبة تحسن كفاءة الطاقة","skill-sustainability-tools-calculation","family","10"
"98e18243-4218-47db-9ccb-1208cfdb593d","energy-efficiency-improvement-calculator","حاسبة تحسن كفاءة الطاقة","skill-engine-formula","engine","20"
"27ae11ba-76da-4957-a365-081d06f5bb26","average-order-value-calculator","حاسبة متوسط قيمة الطلب","skill-ecommerce-tools-calculation","family","10"
"27ae11ba-76da-4957-a365-081d06f5bb26","average-order-value-calculator","حاسبة متوسط قيمة الطلب","skill-engine-formula","engine","20"
"2072ccf5-e41a-4e6b-b0f3-3c1dcd5aa54f","cart-abandonment-rate-calculator","حاسبة معدل ترك السلة","skill-ecommerce-tools-calculation","family","10"
"2072ccf5-e41a-4e6b-b0f3-3c1dcd5aa54f","cart-abandonment-rate-calculator","حاسبة معدل ترك السلة","skill-engine-formula","engine","20"
"4e0039f5-7f2e-4fbc-bc15-b9918b5d5675","ecommerce-conversion-rate-calculator","حاسبة تحويل المتجر","skill-ecommerce-tools-calculation","family","10"
"4e0039f5-7f2e-4fbc-bc15-b9918b5d5675","ecommerce-conversion-rate-calculator","حاسبة تحويل المتجر","skill-engine-formula","engine","20"
"d9f94844-ecf9-42aa-b154-cb92ab66b8dc","customer-lifetime-value-basic-calculator","حاسبة قيمة العميل مدى الحياة","skill-ecommerce-tools-calculation","family","10"
"d9f94844-ecf9-42aa-b154-cb92ab66b8dc","customer-lifetime-value-basic-calculator","حاسبة قيمة العميل مدى الحياة","skill-engine-formula","engine","20"
"651c6aaf-fdf0-4775-b98e-b8a6304bfa26","commute-carbon-emissions-calculator","حاسبة انبعاثات التنقل","skill-sustainability-tools-calculation","family","10"
"651c6aaf-fdf0-4775-b98e-b8a6304bfa26","commute-carbon-emissions-calculator","حاسبة انبعاثات التنقل","skill-engine-formula","engine","20"
"a23a4c56-a9ba-4967-bde1-e215958533a2","appliance-annual-energy-cost-calculator","حاسبة تكلفة تشغيل الجهاز سنويًا","skill-sustainability-tools-calculation","family","10"
"a23a4c56-a9ba-4967-bde1-e215958533a2","appliance-annual-energy-cost-calculator","حاسبة تكلفة تشغيل الجهاز سنويًا","skill-engine-formula","engine","20"
"3e34f101-ca9f-48f4-aebb-ed19f664779f","tree-offset-calculator","حاسبة الأشجار اللازمة للتعويض","skill-sustainability-tools-calculation","family","10"
"3e34f101-ca9f-48f4-aebb-ed19f664779f","tree-offset-calculator","حاسبة الأشجار اللازمة للتعويض","skill-engine-formula","engine","20"
"a855c950-79b2-4e61-bc34-8aad4638a0fd","paper-reams-saved-calculator","حاسبة رزم الورق الموفرة","skill-sustainability-tools-calculation","family","10"
"a855c950-79b2-4e61-bc34-8aad4638a0fd","paper-reams-saved-calculator","حاسبة رزم الورق الموفرة","skill-engine-formula","engine","20"
"61c4c1a4-25b7-412b-9b67-63962de352a9","recycling-rate-calculator","حاسبة معدل إعادة التدوير","skill-sustainability-tools-calculation","family","10"
"61c4c1a4-25b7-412b-9b67-63962de352a9","recycling-rate-calculator","حاسبة معدل إعادة التدوير","skill-engine-formula","engine","20"
"97e5e606-9363-4c1a-bc00-589be0ebacf0","water-savings-calculator","حاسبة توفير المياه","skill-sustainability-tools-calculation","family","10"
"97e5e606-9363-4c1a-bc00-589be0ebacf0","water-savings-calculator","حاسبة توفير المياه","skill-engine-formula","engine","20"
"c2f68870-1c21-4508-9482-db4e01b2870b","solar-energy-savings-calculator","حاسبة توفير الطاقة الشمسية","skill-sustainability-tools-calculation","family","10"
"c2f68870-1c21-4508-9482-db4e01b2870b","solar-energy-savings-calculator","حاسبة توفير الطاقة الشمسية","skill-engine-formula","engine","20"
"cf5bda31-a5cd-4898-8bdf-55f15c4b6916","fuel-carbon-emissions-calculator","حاسبة انبعاثات الوقود","skill-sustainability-tools-calculation","family","10"
"cf5bda31-a5cd-4898-8bdf-55f15c4b6916","fuel-carbon-emissions-calculator","حاسبة انبعاثات الوقود","skill-engine-formula","engine","20"
"0df856eb-d54e-4831-b2fe-096b09fb969c","electricity-carbon-emissions-calculator","حاسبة انبعاثات الكهرباء","skill-sustainability-tools-calculation","family","10"
"0df856eb-d54e-4831-b2fe-096b09fb969c","electricity-carbon-emissions-calculator","حاسبة انبعاثات الكهرباء","skill-engine-formula","engine","20"
"2125010f-6b86-4c32-aa4f-1954b2efe653","freelancer-project-capacity-calculator","حاسبة طاقة المشاريع","skill-freelancer-tools-calculation","family","10"
"2125010f-6b86-4c32-aa4f-1954b2efe653","freelancer-project-capacity-calculator","حاسبة طاقة المشاريع","skill-engine-formula","engine","20"
"e8d85ee9-5a6f-45ee-97d9-aa439d61fda5","late-payment-fee-calculator","حاسبة غرامة تأخر السداد","skill-freelancer-tools-calculation","family","10"
"e8d85ee9-5a6f-45ee-97d9-aa439d61fda5","late-payment-fee-calculator","حاسبة غرامة تأخر السداد","skill-engine-formula","engine","20"
"e70c4a18-856d-46f4-ad12-95d49931d4f2","retainer-contract-value-calculator","حاسبة قيمة عقد الاشتراك","skill-freelancer-tools-calculation","family","10"
"e70c4a18-856d-46f4-ad12-95d49931d4f2","retainer-contract-value-calculator","حاسبة قيمة عقد الاشتراك","skill-engine-formula","engine","20"
"fe14c220-7f0f-4fff-a709-653b56a9fc82","effective-hourly-rate-calculator","حاسبة سعر الساعة الفعلي","skill-freelancer-tools-calculation","family","10"
"fe14c220-7f0f-4fff-a709-653b56a9fc82","effective-hourly-rate-calculator","حاسبة سعر الساعة الفعلي","skill-engine-formula","engine","20"
"3d887505-6467-4ec0-9046-749023b35882","proposal-win-rate-calculator","حاسبة نجاح العروض","skill-freelancer-tools-calculation","family","10"
"3d887505-6467-4ec0-9046-749023b35882","proposal-win-rate-calculator","حاسبة نجاح العروض","skill-engine-formula","engine","20"
"4440c94a-f23c-4f4c-8019-3a462a98889d","net-freelance-income-calculator","حاسبة صافي دخل المستقل","skill-freelancer-tools-calculation","family","10"
"4440c94a-f23c-4f4c-8019-3a462a98889d","net-freelance-income-calculator","حاسبة صافي دخل المستقل","skill-engine-formula","engine","20"
"1ea8c59c-abb1-4096-a39d-d08b05a302cd","freelance-platform-fee-calculator","حاسبة رسوم منصة العمل الحر","skill-freelancer-tools-calculation","family","10"
"1ea8c59c-abb1-4096-a39d-d08b05a302cd","freelance-platform-fee-calculator","حاسبة رسوم منصة العمل الحر","skill-engine-formula","engine","20"
"840331ef-17a5-400e-b084-b54039e63a04","freelancer-tax-reserve-calculator","حاسبة مخصص الضريبة للمستقل","skill-freelancer-tools-calculation","family","10"
"840331ef-17a5-400e-b084-b54039e63a04","freelancer-tax-reserve-calculator","حاسبة مخصص الضريبة للمستقل","skill-engine-formula","engine","20"
"9c63066d-e462-4014-9b55-a9769bdc6b56","freelance-project-price-calculator","حاسبة سعر المشروع","skill-freelancer-tools-calculation","family","10"
"9c63066d-e462-4014-9b55-a9769bdc6b56","freelance-project-price-calculator","حاسبة سعر المشروع","skill-engine-formula","engine","20"
"cbd1691e-25c9-4080-a535-93a8cd0c3744","freelancer-hourly-rate-calculator","حاسبة سعر ساعة المستقل","skill-freelancer-tools-calculation","family","10"
"cbd1691e-25c9-4080-a535-93a8cd0c3744","freelancer-hourly-rate-calculator","حاسبة سعر ساعة المستقل","skill-engine-formula","engine","20"
"24ad7c63-cc7f-483a-9b03-ee89b5d6bfbd","restaurant-occupancy-rate-calculator","حاسبة إشغال الطاولات","skill-restaurant-tools-calculation","family","10"
"24ad7c63-cc7f-483a-9b03-ee89b5d6bfbd","restaurant-occupancy-rate-calculator","حاسبة إشغال الطاولات","skill-engine-formula","engine","20"
"01b5c2ad-0424-42b8-b9ea-2eba2e0fc799","restaurant-break-even-orders-calculator","حاسبة طلبات تعادل المطعم","skill-restaurant-tools-calculation","family","10"
"01b5c2ad-0424-42b8-b9ea-2eba2e0fc799","restaurant-break-even-orders-calculator","حاسبة طلبات تعادل المطعم","skill-engine-formula","engine","20"
"9b1ac050-bf05-4656-98ba-e5e71f210d48","food-wastage-rate-calculator","حاسبة نسبة الهدر الغذائي","skill-restaurant-tools-calculation","family","10"
"9b1ac050-bf05-4656-98ba-e5e71f210d48","food-wastage-rate-calculator","حاسبة نسبة الهدر الغذائي","skill-engine-formula","engine","20"
"96011977-b72b-4eed-b19f-06fe51ea20de","delivery-platform-fee-calculator","حاسبة عمولة منصة التوصيل","skill-restaurant-tools-calculation","family","10"
"96011977-b72b-4eed-b19f-06fe51ea20de","delivery-platform-fee-calculator","حاسبة عمولة منصة التوصيل","skill-engine-formula","engine","20"
"79bf1793-4d2f-45b5-a1ff-f2bbb60fb94e","recipe-cost-per-serving-calculator","حاسبة تكلفة الحصة","skill-restaurant-tools-calculation","family","10"
"79bf1793-4d2f-45b5-a1ff-f2bbb60fb94e","recipe-cost-per-serving-calculator","حاسبة تكلفة الحصة","skill-engine-formula","engine","20"
"8fb7abcf-8573-4b56-b853-707d64385bda","restaurant-labor-cost-percentage-calculator","حاسبة نسبة تكلفة العمالة","skill-restaurant-tools-calculation","family","10"
"8fb7abcf-8573-4b56-b853-707d64385bda","restaurant-labor-cost-percentage-calculator","حاسبة نسبة تكلفة العمالة","skill-engine-formula","engine","20"
"93a93e6d-36af-484f-87c5-7744af521b37","average-check-calculator","حاسبة متوسط الفاتورة","skill-restaurant-tools-calculation","family","10"
"93a93e6d-36af-484f-87c5-7744af521b37","average-check-calculator","حاسبة متوسط الفاتورة","skill-engine-formula","engine","20"
"c9da7d9a-3f68-40b2-9522-c56ad0225198","table-turnover-calculator","حاسبة دوران الطاولات","skill-restaurant-tools-calculation","family","10"
"c9da7d9a-3f68-40b2-9522-c56ad0225198","table-turnover-calculator","حاسبة دوران الطاولات","skill-engine-formula","engine","20"
"c4c7db1b-4c67-4c40-89d7-c4269e3221aa","menu-price-from-food-cost-calculator","حاسبة سعر الطبق المستهدف","skill-restaurant-tools-calculation","family","10"
"c4c7db1b-4c67-4c40-89d7-c4269e3221aa","menu-price-from-food-cost-calculator","حاسبة سعر الطبق المستهدف","skill-engine-formula","engine","20"
"77819676-870a-49d6-84a6-ea68da044853","food-cost-percentage-calculator","حاسبة نسبة تكلفة الطعام","skill-restaurant-tools-calculation","family","10"
"77819676-870a-49d6-84a6-ea68da044853","food-cost-percentage-calculator","حاسبة نسبة تكلفة الطعام","skill-engine-formula","engine","20"
"3f617db5-b59c-4c14-9480-012c564ad986","delivery-route-cost-calculator","حاسبة تكلفة مسار التوصيل","skill-logistics-tools-calculation","family","10"
"3f617db5-b59c-4c14-9480-012c564ad986","delivery-route-cost-calculator","حاسبة تكلفة مسار التوصيل","skill-engine-formula","engine","20"
"a42f001e-9c96-4fbe-bde8-02421127b13b","safety-stock-calculator","حاسبة مخزون الأمان","skill-logistics-tools-calculation","family","10"
"a42f001e-9c96-4fbe-bde8-02421127b13b","safety-stock-calculator","حاسبة مخزون الأمان","skill-engine-formula","engine","20"
"3f63ad12-862c-4884-a14d-475a82db6b5f","reorder-point-calculator","حاسبة نقطة إعادة الطلب","skill-logistics-tools-calculation","family","10"
"3f63ad12-862c-4884-a14d-475a82db6b5f","reorder-point-calculator","حاسبة نقطة إعادة الطلب","skill-engine-formula","engine","20"
"4a271994-dea1-46cd-a1d2-39536c81d61d","inventory-carrying-cost-calculator","حاسبة تكلفة الاحتفاظ بالمخزون","skill-logistics-tools-calculation","family","10"
"4a271994-dea1-46cd-a1d2-39536c81d61d","inventory-carrying-cost-calculator","حاسبة تكلفة الاحتفاظ بالمخزون","skill-engine-formula","engine","20"
"b9d5410b-c254-4e53-8156-59d231021070","on-time-delivery-rate-calculator","حاسبة التوصيل في الموعد","skill-logistics-tools-calculation","family","10"
"b9d5410b-c254-4e53-8156-59d231021070","on-time-delivery-rate-calculator","حاسبة التوصيل في الموعد","skill-engine-formula","engine","20"
"0df728cd-5f81-472a-a141-bc91a5e58adf","order-accuracy-rate-calculator","حاسبة دقة الطلبات","skill-logistics-tools-calculation","family","10"
"0df728cd-5f81-472a-a141-bc91a5e58adf","order-accuracy-rate-calculator","حاسبة دقة الطلبات","skill-engine-formula","engine","20"
"d8ee095d-ed5e-4205-93b7-281b34ddf5ab","warehouse-space-utilization-calculator","حاسبة استغلال المستودع","skill-logistics-tools-calculation","family","10"
"d8ee095d-ed5e-4205-93b7-281b34ddf5ab","warehouse-space-utilization-calculator","حاسبة استغلال المستودع","skill-engine-formula","engine","20"
"e5cd49e2-6e57-4f08-b98b-acda64d9288b","vehicle-capacity-utilization-calculator","حاسبة استغلال سعة المركبة","skill-logistics-tools-calculation","family","10"
"e5cd49e2-6e57-4f08-b98b-acda64d9288b","vehicle-capacity-utilization-calculator","حاسبة استغلال سعة المركبة","skill-engine-formula","engine","20"
"3cf4210d-0c70-4a81-bd93-6893daf04683","delivery-cost-per-order-calculator","حاسبة تكلفة التوصيل لكل طلب","skill-logistics-tools-calculation","family","10"
"3cf4210d-0c70-4a81-bd93-6893daf04683","delivery-cost-per-order-calculator","حاسبة تكلفة التوصيل لكل طلب","skill-engine-formula","engine","20"
"7855defa-d032-4797-b550-5e8b0c2a43ba","freight-cost-per-kg-calculator","حاسبة تكلفة الشحن لكل كيلوجرام","skill-logistics-tools-calculation","family","10"
"7855defa-d032-4797-b550-5e8b0c2a43ba","freight-cost-per-kg-calculator","حاسبة تكلفة الشحن لكل كيلوجرام","skill-engine-formula","engine","20"
"638cbcec-a077-429d-a622-85eb754e051b","sales-win-loss-ratio-calculator","حاسبة نسبة الفوز إلى الخسارة","skill-sales-tools-calculation","family","10"
"638cbcec-a077-429d-a622-85eb754e051b","sales-win-loss-ratio-calculator","حاسبة نسبة الفوز إلى الخسارة","skill-engine-formula","engine","20"
"c133d797-fd77-4697-a881-7b869eb70420","sales-commission-calculator","حاسبة عمولة المبيعات","skill-sales-tools-calculation","family","10"
"c133d797-fd77-4697-a881-7b869eb70420","sales-commission-calculator","حاسبة عمولة المبيعات","skill-engine-formula","engine","20"
"c49575f8-6177-481d-b4d9-46f680dc5985","cross-sell-revenue-calculator","حاسبة إيراد البيع المتقاطع","skill-sales-tools-calculation","family","10"
"c49575f8-6177-481d-b4d9-46f680dc5985","cross-sell-revenue-calculator","حاسبة إيراد البيع المتقاطع","skill-engine-formula","engine","20"
"322141fd-a2bf-4346-805f-a95ff213b64e","upsell-rate-calculator","حاسبة معدل البيع الإضافي","skill-sales-tools-calculation","family","10"
