"id","slug","title_ar","title_en","short_description","category_id","engine_type","is_active","model_alias","provider_strategy","requires_auth","created_at","updated_at","category_label","media_candidate","media_reasons"
"26cf6d61-88a5-4d48-a838-46284d15dd58","net-after-tax-calculator","حاسبة الصافي بعد الضريبة","Net After Tax Calculator","احسب صافي المبلغ بعد خصم نسبة ضريبية.","d17d9f2e-69f7-4509-be0d-18a6f5409a37","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:19.917917+00:00","2026-08-01T23:37:19.917917+00:00","finance-tools أدوات المال Finance Tools","false",""
"49085892-6850-47ea-9e5f-59e9782a4e9d","daily-wage-calculator","حاسبة الأجر اليومي","Daily Wage Calculator","احسب الأجر اليومي من الراتب الشهري.","188be102-28fb-40f7-8df8-21f9f313a2e7","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:19.917917+00:00","2026-08-01T23:37:19.917917+00:00","employment-tools أدوات الرواتب والموظفين Employment Tools","false",""
"e8fd856f-4f53-45a9-93f7-d2562e3be84f","overtime-pay-calculator","حاسبة أجر العمل الإضافي","Overtime Pay Calculator","احسب أجر ساعات العمل الإضافي باستخدام معامل تختاره.","188be102-28fb-40f7-8df8-21f9f313a2e7","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:19.917917+00:00","2026-08-01T23:37:19.917917+00:00","employment-tools أدوات الرواتب والموظفين Employment Tools","false",""
"00bffa6d-3814-4768-a1f7-254c40072d9b","retirement-years-remaining-calculator","حاسبة السنوات المتبقية للتقاعد","Retirement Years Remaining Calculator","احسب عدد السنوات المتبقية حتى سن التقاعد المحدد.","188be102-28fb-40f7-8df8-21f9f313a2e7","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:19.917917+00:00","2026-08-01T23:37:19.917917+00:00","employment-tools أدوات الرواتب والموظفين Employment Tools","false",""
"2acffddc-ea0f-4bb1-912d-32bfc88cf856","employer-payroll-cost","حاسبة تكلفة الموظف على المنشأة","Employer Payroll Cost","احسب تكلفة الموظف الشهرية بإضافة المزايا والتكاليف على الراتب.","188be102-28fb-40f7-8df8-21f9f313a2e7","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","employment-tools أدوات الرواتب والموظفين Employment Tools","false",""
"b59e352a-ecd5-49fa-b992-f3ed303b147d","operating-leverage-calculator","حاسبة الرافعة التشغيلية","Operating Leverage Calculator","احسب درجة الرافعة التشغيلية من هامش المساهمة والربح التشغيلي.","ca150531-81db-4fb2-a70d-7d59b0535a5d","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","business-tools أدوات الأعمال Business Tools","false",""
"aa3a0585-fa87-404a-a2cd-de230aa561ab","sales-per-employee-calculator","حاسبة المبيعات لكل موظف","Sales per Employee Calculator","احسب متوسط المبيعات التي يحققها كل موظف.","ca150531-81db-4fb2-a70d-7d59b0535a5d","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","business-tools أدوات الأعمال Business Tools","false",""
"dff703a3-910f-42f5-b1c1-1613b8e9b6ab","revenue-per-customer-calculator","حاسبة الإيراد لكل عميل","Revenue per Customer Calculator","احسب متوسط الإيراد الناتج من كل عميل.","ca150531-81db-4fb2-a70d-7d59b0535a5d","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","business-tools أدوات الأعمال Business Tools","false",""
"616843bc-8b58-4040-9a28-e6856313ba30","inventory-days-calculator","حاسبة أيام المخزون","Inventory Days Calculator","قدّر متوسط عدد الأيام التي يبقى فيها المخزون قبل بيعه.","ca150531-81db-4fb2-a70d-7d59b0535a5d","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","business-tools أدوات الأعمال Business Tools","false",""
"0eddf0fa-e76d-4207-952a-8e91660f7643","receivable-days-calculator","حاسبة أيام التحصيل","Receivable Days Calculator","قدّر متوسط أيام تحصيل المبيعات الآجلة.","ca150531-81db-4fb2-a70d-7d59b0535a5d","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","business-tools أدوات الأعمال Business Tools","false",""
"72e18709-2d54-4b42-b94b-e618fa11c9ad","payable-days-calculator","حاسبة أيام السداد","Payable Days Calculator","قدّر متوسط الأيام التي تستغرقها المنشأة لسداد الموردين.","ca150531-81db-4fb2-a70d-7d59b0535a5d","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","business-tools أدوات الأعمال Business Tools","false",""
"b5aeedb7-4c37-4f07-b95d-5ae42dff2b60","square-diagonal-calculator","حاسبة قطر المربع","Square Diagonal Calculator","احسب طول قطر المربع من طول الضلع.","6cea31f2-3dd7-44c5-85cd-a21f1c034f7c","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","math-tools أدوات حسابية Math Tools","false",""
"a5934fb8-26cf-47c6-b82b-f5763437497a","cash-conversion-cycle-calculator","حاسبة دورة التحويل النقدي","Cash Conversion Cycle Calculator","احسب مدة دورة التحويل النقدي من أيام المخزون والتحصيل والسداد.","ca150531-81db-4fb2-a70d-7d59b0535a5d","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","business-tools أدوات الأعمال Business Tools","false",""
"1579dd6a-9cf3-4ca3-851b-dd2377657711","customer-concentration-calculator","حاسبة تركّز العملاء","Customer Concentration Calculator","احسب نسبة الإيراد القادم من أكبر عميل إلى إجمالي الإيراد.","ca150531-81db-4fb2-a70d-7d59b0535a5d","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","business-tools أدوات الأعمال Business Tools","false",""
"ad3aedb0-e399-42c4-819e-19432c0f202c","weighted-mean-calculator","حاسبة المتوسط المرجّح","Weighted Mean Calculator","احسب المتوسط المرجّح لقيمتين حسب الوزن.","6cea31f2-3dd7-44c5-85cd-a21f1c034f7c","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","math-tools أدوات حسابية Math Tools","false",""
"f50bff6d-4f3b-47ed-a20c-7db19b232459","proportion-value-calculator","حاسبة التناسب","Proportion Value Calculator","أوجد القيمة المجهولة في معادلة تناسب بسيطة.","6cea31f2-3dd7-44c5-85cd-a21f1c034f7c","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","math-tools أدوات حسابية Math Tools","false",""
"fa128149-9191-4de0-9734-5d2f56c1d833","geometric-mean-two-values","حاسبة المتوسط الهندسي","Geometric Mean Calculator","احسب المتوسط الهندسي لقيمتين موجبتين.","6cea31f2-3dd7-44c5-85cd-a21f1c034f7c","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","math-tools أدوات حسابية Math Tools","false",""
"3a034aef-5435-4906-8480-a70f4d798064","harmonic-mean-two-values","حاسبة المتوسط التوافقي","Harmonic Mean Calculator","احسب المتوسط التوافقي لقيمتين موجبتين.","6cea31f2-3dd7-44c5-85cd-a21f1c034f7c","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","math-tools أدوات حسابية Math Tools","false",""
"4e5cdf38-352f-4761-bc1e-c7d8524fa2e9","circle-circumference-calculator","حاسبة محيط الدائرة","Circle Circumference Calculator","احسب محيط الدائرة من نصف القطر.","6cea31f2-3dd7-44c5-85cd-a21f1c034f7c","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","math-tools أدوات حسابية Math Tools","false",""
"25604cef-2541-490a-a85a-d8a7b2a04c1c","trapezoid-area-calculator","حاسبة مساحة شبه المنحرف","Trapezoid Area Calculator","احسب مساحة شبه المنحرف من القاعدتين والارتفاع.","6cea31f2-3dd7-44c5-85cd-a21f1c034f7c","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","math-tools أدوات حسابية Math Tools","false",""
"150f88a4-0fe1-43c2-8901-6f105c949683","regular-polygon-angle-calculator","حاسبة زاوية المضلع المنتظم","Regular Polygon Angle Calculator","احسب قياس الزاوية الداخلية للمضلع المنتظم.","6cea31f2-3dd7-44c5-85cd-a21f1c034f7c","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","math-tools أدوات حسابية Math Tools","false",""
"68867733-9424-4b28-af7c-6d630c1d2700","minutes-to-decimal-hours","محول الدقائق إلى ساعات عشرية","Minutes to Decimal Hours","حوّل عدد الدقائق إلى ساعات بصيغة عشرية.","864c6785-89c9-4a0c-94c3-08d9efbd97e2","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","date-time-tools أدوات التاريخ والوقت Date & Time Tools","false",""
"d5fc3a82-b25e-41df-914b-af85dd05cf05","decimal-hours-to-minutes","محول الساعات العشرية إلى دقائق","Decimal Hours to Minutes","حوّل الساعات العشرية إلى دقائق.","864c6785-89c9-4a0c-94c3-08d9efbd97e2","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","date-time-tools أدوات التاريخ والوقت Date & Time Tools","false",""
"bd1d426e-3700-41d6-b719-c2af44502d20","workdays-to-hours-calculator","حاسبة ساعات أيام العمل","Workdays to Hours Calculator","احسب إجمالي ساعات العمل من عدد الأيام وساعات اليوم.","864c6785-89c9-4a0c-94c3-08d9efbd97e2","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","date-time-tools أدوات التاريخ والوقت Date & Time Tools","false",""
"698495b3-ff9a-4dc4-a7f6-7a755facbb35","shifts-to-hours-calculator","حاسبة ساعات الورديات","Shifts to Hours Calculator","احسب إجمالي ساعات مجموعة من الورديات.","864c6785-89c9-4a0c-94c3-08d9efbd97e2","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","date-time-tools أدوات التاريخ والوقت Date & Time Tools","false",""
"1a7763b9-e404-4524-a255-acd22f612ef3","weekly-hours-to-monthly-hours","محول الساعات الأسبوعية إلى شهرية","Weekly to Monthly Hours","قدّر الساعات الشهرية من متوسط الساعات الأسبوعية.","864c6785-89c9-4a0c-94c3-08d9efbd97e2","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","date-time-tools أدوات التاريخ والوقت Date & Time Tools","false",""
"d56f0aa9-a68a-463a-b69c-fe654af135a3","meeting-person-hours-calculator","حاسبة ساعات العمل في الاجتماع","Meeting Person-Hours Calculator","احسب إجمالي ساعات الأشخاص المستهلكة في اجتماع.","864c6785-89c9-4a0c-94c3-08d9efbd97e2","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","date-time-tools أدوات التاريخ والوقت Date & Time Tools","false",""
"24549f53-3086-46d9-84ff-0027168ffe3a","production-time-per-unit","حاسبة وقت الإنتاج للوحدة","Production Time per Unit","احسب متوسط الوقت المستغرق لإنتاج وحدة واحدة.","864c6785-89c9-4a0c-94c3-08d9efbd97e2","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","date-time-tools أدوات التاريخ والوقت Date & Time Tools","false",""
"44bf0d4b-4582-4fe4-a207-6606572e4649","task-throughput-per-hour","حاسبة معدل إنجاز المهام","Task Throughput per Hour","احسب عدد المهام المنجزة في الساعة.","864c6785-89c9-4a0c-94c3-08d9efbd97e2","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","date-time-tools أدوات التاريخ والوقت Date & Time Tools","false",""
"78efcd00-a5cd-43bb-8c29-d78e01df2c59","target-weight-by-bmi","حاسبة الوزن المستهدف حسب BMI","Target Weight by BMI","قدّر الوزن الموافق لمؤشر كتلة مستهدف وطول محدد.","5e6598f3-8e19-4a54-92f0-2a5c472d3508","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","health-tools أدوات الصحة Health Tools","false",""
"2deedf0d-5ccc-4cc7-afa8-6b245bc5b5df","walking-pace-calculator","حاسبة وتيرة المشي","Walking Pace Calculator","احسب عدد الدقائق لكل كيلومتر أثناء المشي.","5e6598f3-8e19-4a54-92f0-2a5c472d3508","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","health-tools أدوات الصحة Health Tools","false",""
"b6f148b7-f368-400e-8d25-958933823782","running-speed-calculator","حاسبة سرعة الجري","Running Speed Calculator","احسب متوسط سرعة الجري بالكيلومتر في الساعة.","5e6598f3-8e19-4a54-92f0-2a5c472d3508","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","health-tools أدوات الصحة Health Tools","false",""
"25cc18cf-f655-4391-a051-6361b7dea62b","protein-target-calculator","حاسبة الاحتياج التقديري للبروتين","Protein Target Calculator","قدّر كمية البروتين اليومية من الوزن ومعامل الجرام لكل كيلوجرام.","5e6598f3-8e19-4a54-92f0-2a5c472d3508","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","health-tools أدوات الصحة Health Tools","false",""
"3a09ef44-29e0-4805-aa72-446d71def568","body-fat-mass-calculator","حاسبة كتلة الدهون","Body Fat Mass Calculator","احسب كتلة الدهون التقديرية من الوزن ونسبة الدهون.","5e6598f3-8e19-4a54-92f0-2a5c472d3508","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","health-tools أدوات الصحة Health Tools","false",""
"19c91277-40ba-4852-bad7-b9ca0cb8139b","lean-body-mass-calculator","حاسبة الكتلة الخالية من الدهون","Lean Body Mass Calculator","احسب الكتلة الخالية من الدهون من الوزن ونسبة الدهون.","5e6598f3-8e19-4a54-92f0-2a5c472d3508","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","health-tools أدوات الصحة Health Tools","false",""
"2373dd5e-f661-4005-acda-18c046588fed","waist-height-ratio-calculator","حاسبة نسبة الخصر إلى الطول","Waist-to-Height Ratio Calculator","احسب نسبة محيط الخصر إلى الطول كنسبة مئوية.","5e6598f3-8e19-4a54-92f0-2a5c472d3508","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","health-tools أدوات الصحة Health Tools","false",""
"03bc8599-e33a-4f9b-8426-404161c25650","calorie-deficit-duration-calculator","حاسبة مدة عجز السعرات","Calorie Deficit Duration Calculator","قدّر عدد الأيام اللازمة لعجز طاقة محدد لكل كيلوجرام مستهدف.","5e6598f3-8e19-4a54-92f0-2a5c472d3508","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","health-tools أدوات الصحة Health Tools","false",""
"bbd5fcfb-5a33-41d4-bee2-6eaab4c7c9cf","square-foot-to-square-meter","محول القدم المربع إلى متر مربع","Square Foot to Square Meter","حوّل القدم المربع إلى الوحدة المطلوبة.","92461e19-edaf-42ba-9f11-1eeefb5e6ef0","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","converter-tools أدوات التحويل Converter Tools","false",""
"8d991524-eb72-40aa-a061-d45af8fb48a5","course-weighted-score-calculator","حاسبة الدرجة الموزونة للمقرر","Course Weighted Score Calculator","احسب الدرجة الموزونة من درجتين ونسبتيهما.","8a330811-80c2-4fd1-bed4-74ebef1e42f9","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","education-tools أدوات الطلاب Education Tools","false",""
"1dc69f0b-fa1d-43ca-92c6-e2550d0f414d","final-exam-required-score","حاسبة الدرجة المطلوبة في النهائي","Required Final Exam Score","احسب الدرجة اللازمة في الاختبار النهائي للوصول إلى هدف محدد.","8a330811-80c2-4fd1-bed4-74ebef1e42f9","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","education-tools أدوات الطلاب Education Tools","false",""
"6cf670ed-4b3d-4247-9b6f-782b958da71e","attendance-rate-calculator","حاسبة نسبة الحضور","Attendance Rate Calculator","احسب نسبة الحضور من عدد الجلسات الكلي والحضور الفعلي.","8a330811-80c2-4fd1-bed4-74ebef1e42f9","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","education-tools أدوات الطلاب Education Tools","false",""
"5bf0533b-4b9f-40bd-a82c-4b52f6f2a139","study-hours-per-subject","حاسبة ساعات المذاكرة لكل مادة","Study Hours per Subject","قسّم إجمالي ساعات المذاكرة بالتساوي على عدد المواد.","8a330811-80c2-4fd1-bed4-74ebef1e42f9","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","education-tools أدوات الطلاب Education Tools","false",""
"dc10721f-bf08-486f-a90a-1a95090edef5","assignment-average-calculator","حاسبة متوسط الواجبات","Assignment Average Calculator","احسب متوسط أربع درجات للواجبات.","8a330811-80c2-4fd1-bed4-74ebef1e42f9","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","education-tools أدوات الطلاب Education Tools","false",""
"d119bf9e-2cd1-4c5e-8dd9-f32029da63dd","grade-improvement-rate","حاسبة تحسن الدرجة","Grade Improvement Rate","احسب نسبة التحسن بين درجتين.","8a330811-80c2-4fd1-bed4-74ebef1e42f9","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","education-tools أدوات الطلاب Education Tools","false",""
"1c8a1ddb-56ca-40e0-9b10-7563c64d7b88","completed-credits-rate","حاسبة نسبة الساعات المنجزة","Completed Credits Rate","احسب نسبة الساعات الأكاديمية المنجزة من إجمالي الخطة.","8a330811-80c2-4fd1-bed4-74ebef1e42f9","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","education-tools أدوات الطلاب Education Tools","false",""
"6b5dbd9a-d304-4e33-b2f9-62d4f5812ac8","points-needed-for-target","حاسبة النقاط المطلوبة للهدف","Points Needed for Target","احسب عدد النقاط المتبقية للوصول إلى هدف دراسي.","8a330811-80c2-4fd1-bed4-74ebef1e42f9","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","education-tools أدوات الطلاب Education Tools","false",""
"42f1e2d0-a3fc-492a-9494-3af153432ffd","net-salary-after-deductions","حاسبة صافي الراتب بعد الخصومات","Net Salary after Deductions","احسب صافي الراتب بعد طرح الخصومات الشهرية.","188be102-28fb-40f7-8df8-21f9f313a2e7","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","employment-tools أدوات الرواتب والموظفين Employment Tools","false",""
"6e8d0857-f5af-4a60-ac6c-72ed2e1aa95d","annual-compensation-calculator","حاسبة التعويض السنوي","Annual Compensation Calculator","احسب التعويض السنوي من الراتب الشهري والمكافآت.","188be102-28fb-40f7-8df8-21f9f313a2e7","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","employment-tools أدوات الرواتب والموظفين Employment Tools","false",""
"32e4de28-624a-47e5-b16d-bfcb95cafd8c","kilometer-hour-to-mile-hour","محول كم/س إلى ميل/س","Kilometers per Hour to Miles per Hour","حوّل السرعة كم/س إلى الوحدة المطلوبة.","92461e19-edaf-42ba-9f11-1eeefb5e6ef0","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","converter-tools أدوات التحويل Converter Tools","false",""
"d58b45d7-677d-425a-b7eb-94f94173d7e7","vacation-pay-estimate","حاسبة بدل الإجازة","Vacation Pay Estimate","قدّر قيمة أيام الإجازة من الراتب الشهري وعدد الأيام.","188be102-28fb-40f7-8df8-21f9f313a2e7","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","employment-tools أدوات الرواتب والموظفين Employment Tools","false",""
"c1dc6ee3-d66d-4c1b-9458-e4bbe708f012","bonus-amount-calculator","حاسبة مبلغ المكافأة","Bonus Amount Calculator","احسب مبلغ المكافأة كنسبة من الراتب.","188be102-28fb-40f7-8df8-21f9f313a2e7","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","employment-tools أدوات الرواتب والموظفين Employment Tools","false",""
"c8bc217d-91d4-4c8f-a754-f86bf6a6091a","commission-plus-salary","حاسبة الراتب مع العمولة","Salary plus Commission Calculator","احسب الدخل الشهري من الراتب الأساسي وعمولة المبيعات.","188be102-28fb-40f7-8df8-21f9f313a2e7","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","employment-tools أدوات الرواتب والموظفين Employment Tools","false",""
"92eb946a-56e6-4484-a61e-3eaae9eecb11","unpaid-leave-deduction","حاسبة خصم الإجازة بدون راتب","Unpaid Leave Deduction","احسب قيمة الخصم مقابل أيام الإجازة بدون راتب.","188be102-28fb-40f7-8df8-21f9f313a2e7","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","employment-tools أدوات الرواتب والموظفين Employment Tools","false",""
"defbacfb-5ee4-4f31-85ae-9c4377d25bf5","shift-premium-pay","حاسبة بدل الوردية","Shift Premium Pay","احسب بدل الوردية من الأجر بالساعة والساعات ونسبة البدل.","188be102-28fb-40f7-8df8-21f9f313a2e7","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","employment-tools أدوات الرواتب والموظفين Employment Tools","false",""
"a2e694fd-0841-481a-b50a-86c54d6b393c","customer-lifetime-value-simple","حاسبة القيمة العمرية للعميل","Customer Lifetime Value Calculator","قدّر القيمة العمرية للعميل من متوسط الطلب وعدد الطلبات والمدة.","d67864df-db22-47f6-9e81-939b6258a695","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","marketing-tools أدوات التسويق Marketing Tools","false",""
"1518891f-92e9-40f4-97ee-65fcaf6048ec","lead-to-sale-rate","حاسبة تحويل العملاء المحتملين إلى مبيعات","Lead to Sale Rate","احسب نسبة العملاء المحتملين الذين تحولوا إلى مبيعات.","d67864df-db22-47f6-9e81-939b6258a695","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","marketing-tools أدوات التسويق Marketing Tools","false",""
"6b141d01-dfbe-4383-a579-fd463ab07eb0","marketing-efficiency-ratio","حاسبة كفاءة الإنفاق التسويقي","Marketing Efficiency Ratio","احسب نسبة الإيراد إلى الإنفاق التسويقي.","d67864df-db22-47f6-9e81-939b6258a695","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","marketing-tools أدوات التسويق Marketing Tools","false",""
"47f800ad-eae4-47ef-abaa-10870ae99148","ad-frequency-calculator","حاسبة تكرار الإعلان","Ad Frequency Calculator","احسب متوسط عدد مرات ظهور الإعلان لكل مستخدم.","d67864df-db22-47f6-9e81-939b6258a695","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","marketing-tools أدوات التسويق Marketing Tools","false",""
"e3b42d04-5e11-4457-addb-5220348f5943","landing-page-bounce-rate","حاسبة معدل ارتداد صفحة الهبوط","Landing Page Bounce Rate","احسب نسبة الجلسات التي غادرت دون تفاعل.","d67864df-db22-47f6-9e81-939b6258a695","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","marketing-tools أدوات التسويق Marketing Tools","false",""
"e14ac1bd-a500-4fad-a5a5-31aae168ec71","email-click-to-open-rate","حاسبة معدل النقر إلى الفتح","Email Click-to-Open Rate","احسب نسبة النقرات إلى عدد الرسائل المفتوحة.","d67864df-db22-47f6-9e81-939b6258a695","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","marketing-tools أدوات التسويق Marketing Tools","false",""
"6788b613-db9e-436a-8844-2cc3d338557f","unsubscribe-rate-calculator","حاسبة معدل إلغاء الاشتراك","Unsubscribe Rate Calculator","احسب نسبة إلغاء الاشتراك من الرسائل المستلمة.","d67864df-db22-47f6-9e81-939b6258a695","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","marketing-tools أدوات التسويق Marketing Tools","false",""
"cf56b585-6a2d-4693-8b5c-121068c7ba4f","repeat-purchase-rate","حاسبة معدل الشراء المتكرر","Repeat Purchase Rate","احسب نسبة العملاء الذين اشتروا أكثر من مرة.","d67864df-db22-47f6-9e81-939b6258a695","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","marketing-tools أدوات التسويق Marketing Tools","false",""
"31cd40c2-810a-484d-b38c-26582f9b39b3","personal-savings-rate","حاسبة معدل الادخار الشخصي","Personal Savings Rate","احسب نسبة الادخار من صافي الدخل.","d17d9f2e-69f7-4509-be0d-18a6f5409a37","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","finance-tools أدوات المال Finance Tools","false",""
"c6aec2a0-461e-46de-bc6d-9b12aa78823c","debt-service-ratio","حاسبة نسبة خدمة الدين","Debt Service Ratio","احسب نسبة أقساط الديون إلى الدخل الشهري.","d17d9f2e-69f7-4509-be0d-18a6f5409a37","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","finance-tools أدوات المال Finance Tools","false",""
"9bdae05e-09ea-4512-afd4-5ce1ee9d25d8","emergency-fund-months","حاسبة مدة صندوق الطوارئ","Emergency Fund Months","احسب عدد الأشهر التي يغطيها صندوق الطوارئ.","d17d9f2e-69f7-4509-be0d-18a6f5409a37","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","finance-tools أدوات المال Finance Tools","false",""
"26295617-27df-4e3d-8532-57618ea0d80f","rule-of-72-calculator","حاسبة قاعدة 72","Rule of 72 Calculator","قدّر عدد السنوات اللازمة لمضاعفة الاستثمار باستخدام قاعدة 72.","d17d9f2e-69f7-4509-be0d-18a6f5409a37","formula","true",,"primary_with_fallback","false","2026-08-01T23:37:28.717824+00:00","2026-08-01T23:37:28.717824+00:00","finance-tools أدوات المال Finance Tools","false",""
